code,name
022047,ИЛИШЕВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022048,КАЛТАСИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022048,ОВД КАЛТАСИНСКОГО РАЙОНА РЕСП. БАШКОРТОСТАН
022049,КАРАИДЕЛЬСКИМ РОВД РЕСП. БАШКОРТОСТАН
022050,КАРМАСКАЛИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022051,КИГИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022052,КРАСНОКАМСКИМ РОВД РЕСП. БАШКОРТОСТАН
022052,ОВД КРАСНОКАМСКОГО РАЙОНА РЕСП. БАШКОРТОСТАН
022053,КУГАРЧИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022054,КУШНАРЕНКОВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022054,КУШНАРЕНКОВСКИМ РОВД
022055,МЕЛЕУЗОВСКИМ ГРОВД РЕСП. БАШКОРТОСТАН
022055,ОВД Г. МЕЛЕУЗА И МЕЛЕУЗОВСКОГО РАЙОНА РЕСП. БАШКОРТОСТАН
022056,МЕЧЕТЛИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022057,МИШКИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022058,МИЯКИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022059,НУРИМАНОВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022060,САЛАВАТСКИМ РОВД РЕСП. БАШКОРТОСТАН
022061,СТЕРЛИБАШЕВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022062,СТЕРЛИТАМАКСКИМ РОВД РЕСП. БАШКОРТОСТАН
022063,ТАТЫШЛИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022064,УФИМСКИМ РОВД РЕСП. БАШКОРТОСТАН
022065,КУЮРГАЗИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022066,ФЕДОРОВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022067,ХАЙБУЛЛИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022068,ЧЕКМАГУШЕВСКИМ РОВД РЕСП. БАШКОРТОСТАН
022069,ЧИШМИНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022070,ОВД ШАРАНСКОГО РАЙОНА РЕСП. БАШКОРТОСТАН
022070,ШАРАНСКИМ РОВД РЕСП. БАШКОРТОСТАН
022071,ОВД Г. ЯНАУЛА РЕСП. БАШКОРТОСТАН
022071,ЯНАУЛЬСКИМ ГОРОДСКОЕ ОВД РЕСП. БАШКОРТОСТАН
022071,ЯНАУЛЬСКИМ ГРОВД РЕСП. БАШКОРТОСТАН
022072,ОВД Г. МЕЖГОРЬЯ РЕСП. БАШКОРТОСТАН
022073,1 ОМ ОВД Г. МЕЖГОРЬЕ РЕСП. БАШКОРТОСТАН
022073,АГИДЕЛЬСКИМ ГОРОДСКИМ ОВД РЕСП. БАШКОРТОСТАН
022073,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО РЕСП. БАШКОРТОСТАН В Г. АГИДЕЛЬ
022074,ОВД Г. МЕЖГОРЬЕ РЕСП. БАШКОРТОСТАН
022074,ОВД ЗАТО Г. МЕЖГОРЬЕ РЕСП. БАШКОРТОСТАН
023002,ОТДЕЛОМ МИЛИЦИИ ПОС. ПРИЮТОВО БЕЛЕБЕЕВСКОГО ГРОВД РЕСП. БАШКОРТОСТАН
023013,АГИДЕЛЬСКИМ ГОВД РЕСП. БАШКОРТОСТАН
030000,ООВРП И РИГ УФМС РОССИИ ПО РБ
030001,МВД ПО РЕСП. БУРЯТИЯ
030001,УФМС РОССИИ ПО РЕСП. БУРЯТИЯ
030002,МВД ПО РЕСП. БУРЯТИЯ
030002,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЖЕЛЕЗНОДОРОЖНОМ РАЙОНЕ Г. УЛАН-УДЭ
030003,МВД ПО РЕСП. БУРЯТИЯ
030003,МП В ПОС. ЗАГОРСК ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЖЕЛЕЗНОДОРОЖНОМ РАЙОНЕ Г. УЛАН-УДЭ
030003,ТП ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЖЕЛЕЗНОДОРОЖНОМ РАЙОНЕ Г. УЛАН-УДЭ
030004,МВД ПО РЕСП. БУРЯТИЯ
030004,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ОКТЯБРЬСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030005,МВД ПО РЕСП. БУРЯТИЯ
030005,МП В ПОС. НИКОЛЬСКИЙ ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ОКТЯБРЬСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030005,ТП № 1 ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ОКТЯБРЬСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030006,МВД ПО РЕСП. БУРЯТИЯ
030006,ТП № 2 ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ОКТЯБРЬСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030007,МВД ПО РЕСП. БУРЯТИЯ
030007,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В СОВЕТСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030008,МВД ПО РЕСП. БУРЯТИЯ
030008,ТП В ПОС. ЗАРЕЧНЫЙ ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В СОВЕТСКОМ РАЙОНЕ Г. УЛАН-УДЭ
030009,МВД ПО РЕСП. БУРЯТИЯ
030009,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В БАГУЗИНСКОМ РАЙОНЕ
030009,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В БАРГУЗИНСКОМ РАЙОНЕ
030010,МВД ПО РЕСП. БУРЯТИЯ
030010,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС. УСТЬ-БАРГУЗИН
030011,МВД ПО РЕСП. БУРЯТИЯ
030011,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В БАУНТОВСКОМ РАЙОНЕ
030012,МВД ПО РЕСП. БУРЯТИЯ
030012,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В БИЧУРСКОМ РАЙОНЕ
030013,МВД ПО РЕСП. БУРЯТИЯ
030013,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ДЖИДИНСКОМ РАЙОНЕ
030014,МВД ПО РЕСП. БУРЯТИЯ
030014,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС. ДЖИДА
030015,МВД ПО РЕСП. БУРЯТИЯ
030015,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЕРАВНИНСКОМ РАЙОНЕ
030016,МВД ПО РЕСП. БУРЯТИЯ
030016,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЗАИГРАЕВСКОМ РАЙОНЕ
030017,МВД ПО РЕСП. БУРЯТИЯ
030017,ТП В ПОС. ОНОХОЙ ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЗАИГРАЕВСКОМ РАЙОНЕ
030018,МВД ПО РЕСП. БУРЯТИЯ
030018,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ЗАКАМЕНСКОМ РАЙОНЕ
030019,МВД ПО РЕСП. БУРЯТИЯ
030019,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ИВОЛГИНСКОМ РАЙОНЕ
030020,МВД ПО РЕСП. БУРЯТИЯ
030020,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030020,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030021,МВД ПО РЕСП. БУРЯТИЯ
030021,ТП В Г. БАБУШКИН ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030022,МВД ПО РЕСП. БУРЯТИЯ
030022,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПГТ СЕЛЕНГИНСК
030022,ТП В ПГТ СЕЛЕНГИНСК ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030023,МВД ПО РЕСП. БУРЯТИЯ
030023,ТП В ПОС. КУДАРА ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030023,ТП В С. КУДАРА ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КАБАНСКОМ РАЙОНЕ
030024,МВД ПО РЕСП. БУРЯТИЯ
030024,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КИЖИНГИНСКОМ РАЙОНЕ
030025,МВД ПО РЕСП. БУРЯТИЯ
030025,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КУРУМКАНСКОМ РАЙОНЕ
030025,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КУРУМКАНСКОМ РАЙОНЕ
030026,МВД ПО РЕСП. БУРЯТИЯ
030026,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КЯХТИНСКОМ РАЙОНЕ
030026,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КЯХТИНСКОМ РАЙОНЕ
030027,МВД ПО РЕСП. БУРЯТИЯ
030027,ТП В ПОС. КУДАРА-СОМОН ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В КЯХТИНСКОМ РАЙОНЕ
030028,МВД ПО РЕСП. БУРЯТИЯ
030028,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В МУЙСКОМ РАЙОНЕ
030029,МВД ПО РЕСП. БУРЯТИЯ
030029,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС. СЕВЕРОМУЙСК
030030,МВД ПО РЕСП. БУРЯТИЯ
030030,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В МУХОРШИБИРСКОМ РАЙОНЕ
030030,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В МУХОРШИБИРСКОМ РАЙОНЕ
030031,МВД ПО РЕСП. БУРЯТИЯ
030031,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС.САГАН-НУР
030032,МВД ПО РЕСП. БУРЯТИЯ
030032,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ОКИНСКОМ РАЙОНЕ
030033,МВД ПО РЕСП. БУРЯТИЯ
030033,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В С. ТУРУНТАЕВО
030033,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПРИБАЙКАЛЬСКОМ РАЙОНЕ
030033,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В С. ТУРУНТАЕВО
030034,МВД ПО РЕСП. БУРЯТИЯ
030034,ТП ПОС. ИЛЬИНКА ОУФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПРИБАЙКАЛЬСКОМ РАЙОНЕ
030034,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС. ИЛЬИНКА
030035,МВД ПО РЕСП. БУРЯТИЯ
030035,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В СЕВЕРОБАЙКАЛЬСКОМ РАЙОНЕ В ПГТ НИЖНЕАНГАРСК
030036,МВД ПО РЕСП. БУРЯТИЯ
030036,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ПОС. НОВЫЙ-УОЯН
030037,МВД ПО РЕСП. БУРЯТИЯ
030037,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В Г. СЕВЕРОБАЙКАЛЬСК
030037,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В Г. СЕВЕРОБАЙКАЛЬСК
030037,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В СЕВЕРОБАЙКАЛЬСКОМ РАЙОНЕ В Г. СЕВЕРОБАЙКАЛЬСК
030038,МВД ПО РЕСП. БУРЯТИЯ
030038,ОТДЕЛОМ УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В СЕЛЕНГИНСКОМ РАЙОНЕ
030039,МВД ПО РЕСП. БУРЯТИЯ
030039,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ТАРБАГАТАЙСКОМ РАЙОНЕ
030040,МВД ПО РЕСП. БУРЯТИЯ
030040,МП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ТУНКИНСКОМ РАЙОНЕ
030040,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ТУНКИНСКОМ РАЙОНЕ
030041,МВД ПО РЕСП. БУРЯТИЯ
030041,ТП УФМС РОССИИ ПО РЕСП. БУРЯТИЯ В ХОРИНСКОМ РАЙОНЕ
031001,МВД РЕСП. БУРЯТИЯ
031022,ОТДЕЛОМ ОФОРМЛЕНИЯ ВИЗ РАЗРЕШЕНИЙ ПРИГЛАШЕНИЙ И РЕГИСТРАЦИИ ИНОСТРАННЫХ ГРАЖДАН
032001,ОВД СОВЕТСКОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
032001,СОВЕТСКИМ ОВД Г. УЛАН-УДЭ
032002,ОВД ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
032003,ОВД ОКТЯБРЬСКОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
032003,ОТДЕЛЕНИЕМ ВНУТРЕННИХ ДЕЛ ОКТЯБРЬСКОГО РАЙОНА Г. УЛАН-УДЭ
032004,ОВД БАРГУЗИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032005,БАУНТОВСКИМ ОВД РЕСП. БУРЯТИЯ
032005,ОВД БАУНТОВСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032006,БИЧУРСКИМ РОВД РЕСП. БУРЯТИЯ
032006,ОВД БИЧУРСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032007,ОВД ДЖИДИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032008,ОВД ЕРАВНИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032009,ОВД ЗАИГРАЕВСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032010,ЗАКАМЕНСКИМ ОВД РЕСП. БУРЯТИЯ
032010,ОВД ЗАКАМЕНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032011,КАБАНСКИМ РОВД РЕСП. БУРЯТИЯ
032011,ОВД КАБАНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032012,ОВД КИЖИНГИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032013,ОВД КУРУМКАНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032014,ОВД КЯХТИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032015,МУЙСКИМ РОВД РЕСП. БУРЯТИЯ
032015,ОВД МУЙСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032016,МУХОРШИБИРСКИМ РОВД РЕСП. БУРЯТИЯ
032016,ОВД МУХОРШИБИРСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032017,ОВД ОКИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032018,ОВД ПРИБАЙКАЛЬСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032018,ПРИБАЙКАЛЬСКИМ РОВД РЕСП. БУРЯТИЯ
032019,ОВД СЕВЕРО-БАЙКАЛЬСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032019,ОВД СЕВЕРОБАЙКАЛЬСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032020,ОВД Г. СЕВЕРОБАЙКАЛЬСКА РЕСП. БУРЯТИЯ
032020,СЕВЕРОБАЙКАЛЬСКИМ ГОВД РЕСП. БУРЯТИЯ
032021,ОВД СЕЛЕНГИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032021,СЕЛЕНГИНСКИМ ГРОВД РЕСП. БУРЯТИЯ
032022,ОВД ТУНКИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032022,ТУНКИНСКИМ РОВД РЕСП. БУРЯТИЯ
032023,ОВД ИВОЛГИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032024,ОВД ТАРБАГАТАЙСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032024,ТАРБАГАТАЙСКИМ РОВД РЕСП. БУРЯТИЯ
032025,ОВД ХОРИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
032025,ХОРИНСКИМ РОВД РЕСП. БУРЯТИЯ
033001,ЗАГОРСКИМ ОМ ОВД ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
033002,ЗАРЕЧНЫМ ОМ ОВД СОВЕТСКОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
033002,ЗАРЕЧНЫМ ОМ ОВД СОВЕТСКОГО РАЙОНА Г. УЛАН-УДЭ
033003,ОКТЯБРЬСКИМ ГОРОДСКИМ ОМ Г. УЛАН-УДЭ
033003,ОКТЯБРЬСКИМ ОМ ОВД ОКТЯБРЬСКОГО РАЙОНА Г. УЛАН-УДЭ РЕСП. БУРЯТИЯ
033005,УСТЬ-БАРГУЗИНСКИМ ОМ ОВД БАРГУЗИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033006,ДЖИДИНСКИМ ОМ ОВД ДЖИДИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033007,НОВОИЛЬИНСКИМ ОМ ОВД ЗАИГРАЕВСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033008,ОНОХОЙСКИМ ОМ ЗАИГРАЕВСКОГО ОВД РЕСП. БУРЯТИЯ
033008,ОНОХОЙСКИМ ОМ ЗАИГРАЕВСКОГО РОВД РЕСП. БУРЯТИЯ
033008,ОНОХОЙСКИМ ОМ ОВД ЗАИГРАЕВСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033009,БАБУШКИНСКИМ ОМ ОВД КАБАНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033010,БАЙКАЛО-КУДАРИНСКИМ ОМ ОВД КАБАНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033011,СЕЛЕНГИНСКИМ ОМ КАБАНСКОГО РОВД РЕСП. БУРЯТИЯ
033011,СЕЛЕНГИНСКИМ ОМ ОВД КАБАНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033011,СЕЛЕНГИНСКИМ ОМ
033012,КУДАРА-СОМОНСКИМ ОМ ОВД КЯХТИНСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033013,СЕВЕРО-МУЙСКИМ ОМ ОВД МУЙСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033014,ИЛЬИНСКИМ ОМ ОВД ПРИБАЙКАЛЬСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033014,ИЛЬИНСКИМ ОМ ПРИБАЙКАЛЬСКОГО РОВД РЕСП. БУРЯТИЯ
033015,НОВО-УОЯНСКИМ ОМ ОВД СЕВЕРОБАЙКАЛЬСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033015,НОВО-УОЯНСКИМ ОМ СЕВЕРОБАЙКАЛЬСКОГО РОВД РЕСП. БУРЯТИЯ
033016,СЕЛЕНДУМСКИМ ОМ СЕЛЕНГИНСКОГО ГРОВД РЕСП. БУРЯТИЯ
033017,САГАН-НУРСКИМ ОМ ОВД МУХОРШИБИРСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033017,САГАННУРСКИМ ОМ ОВД МУХОРШИБИРСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033018,ОВД УЛАН-УДЭ-35 РЕСП. БУРЯТИЯ
033019,2 ОМ АДМИНИСТРАТИВНОГО ОКРУГА ЗАСПРАЕВСКОГО РАЙОНА РЕСП. БУРЯТИЯ
033019,2 ОМ ЗАИГРАЕВСКОГО ОВД РЕСП. БУРЯТИЯ
033020,ОВД Г. УЛАН-УДЭ-35 РЕСП. БУРЯТИЯ
040001,ОТДЕЛЕНИЕМ ОФМС РОССИИ ПО РЕСП. АЛТАЙ В Г. ГОРНО-АЛТАЙСКЕ
040001,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В Г. ГОРНО-АЛТАЙСКЕ
040002,ОТДЕЛЕНИЕМ ОФМС РОССИИ ПО РЕСП. АЛТАЙ В МАЙМИНСКОМ РАЙОНЕ
040002,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В МАЙМИНСКОМ РАЙОНЕ
040003,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В ЧОЙСКОМ РАЙОНЕ
040004,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В ТУРОЧАКСКОМ РАЙОНЕ
040005,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В ЧЕМАЛЬСКОМ РАЙОНЕ
040006,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В ШЕБАЛИНСКОМ РАЙОНЕ
040007,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В ОНГУДАЙСКОМ РАЙОНЕ
040008,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УСТЬ-КАНСКОМ РАЙОНЕ
040009,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УСТЬ-КОКСИНСКОМ РАЙОНЕ
040010,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УЛАГАНСКОМ РАЙОНЕ
040011,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УЛАГАНСКОМ РАЙОНЕ
040012,ОТДЕЛЕНИЕМ ОФМС РОССИИ ПО РЕСП. АЛТАЙ В КОШ-АГАЧСКОМ РАЙОНЕ
040012,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В КОШ-АГАЧСКОМ РАЙОНЕ
040013,ОФМС РОССИИ ПО РЕСП. АЛТАЙ
041001,МВД РЕСП. АЛТАЙ
042001,ГОРНО-АЛТАЙСКИМ ГОВД РЕСП. АЛТАЙ
042001,ОВД ГОРНО-АЛТАЙСКА РЕСП. АЛТАЙ
042002,МАЙМИНСКИМ РОВД РЕСП. АЛТАЙ
042002,ОВД МАЙМИНСКОГО РАЙОНА РЕСП. АЛТАЙ
042003,ОВД ЧОЙСКОГО РАЙОНА РЕСП. АЛТАЙ
042003,ЧОЙСКИМ РОВД РЕСП. АЛТАЙ
042004,ТУРОЧАКСКИМ РОВД РЕСП. АЛТАЙ
042005,ОВД ЧЕМАЛЬСКОГО РАЙОНА РЕСП. АЛТАЙ
042005,ЧЕМАЛЬСКИМ РОВД РЕСП. АЛТАЙ
042006,ШЕБАЛИНСКИМ ОВД РЕСП. АЛТАЙ
042006,ШЕБАЛИНСКИМ РОВД РЕСП. АЛТАЙ
042007,ОВД ОНГУДАЙСКОГО РАЙОНА РЕСП. АЛТАЙ
042007,ОНГУДАЙСКИМ РОВД РЕСП. АЛТАЙ
042008,УСТЬ-КАНСКИМ РОВД РЕСП. АЛТАЙ
042009,ОВД УСТЬ-КОКСИНСКОГО РАЙОНА РЕСП. АЛТАЙ
042009,УСТЬ-КОКСИНСКИМ РОВД РЕСП. АЛТАЙ
042010,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УЛАГАНСКОМ РАЙОНЕ
042010,УЛАГАНСКИМ РОВД РЕСП. АЛТАЙ
042011,КОШ-АГАЧСКИМ РОВД РЕСП. АЛТАЙ
042011,ОВД КОШ-АГАЧСКОГО РАЙОНА РА
043001,АКТАШСКИМ ОМ РЕСП. АЛТАЙ
043001,ТП ОФМС РОССИИ ПО РЕСП. АЛТАЙ В УЛАГАНСКОМ РАЙОНЕ
